uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataQF
"292935b7-cc81-4b50-9954-4bd37eca56f9","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00926",,"ok","small tree","Live",6.5,130,,4.0,,,,,,,,,,,,,,,,,,,,,"0000-0002-2602-3054","0000-0001-8058-0145",
"0ba3ef28-3c9b-4996-85e5-51a1e35acfde","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00904",,"ok","small tree","Live",6.8,130,,3.2,,,,,,,,,,,,,,,,,,,,,"0000-0002-2602-3054","0000-0001-8058-0145",
"c8338a00-bf36-4ac5-b2df-978cc91b3814","NIWO_061.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_061",,"NEON.PLA.D13.NIWO.00610",,"ok","single bole tree","Live",27.0,136,,8.3,,,,,,,,,,,,,,,,,,,,"Previously measured at this height","0000-0002-9445-2184","0000-0003-4609-3858",
"90404ed6-1157-42c4-9fb3-99f46e386cfc","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00918",,"ok",,"Downed",,,,,,,,,,,,,,,,,,,,,,,,,"0000-0002-2602-3054","0000-0001-8058-0145",
"2c01ca35-4d83-4cc0-a373-4694028d77fa","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00831",,"ok","sapling","Standing dead",,,,0.5,,,,,,,,1.0,10,,,,,,,,,,,"unknown cause of death","0000-0002-2602-3054","0000-0001-8058-0145",
"e47e03bd-5972-41d5-b6fd-f62ebfb2d136","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00882",,"ok","single bole tree","Live",13.8,110,,2.9,,,,,,,,,,,,,,,,,,,,"DBH previously measured here. Bark is splitting at measurement height","0000-0002-2602-3054","0000-0001-8058-0145",
"b3f7c998-a9ef-490f-88ef-c68d74869c86","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.05635",,"ok","small tree","Live",7.5,130,,2.5,,,,,,,,,,,,,,,,,,,,,"0000-0002-2602-3054","0000-0001-8058-0145",
"1fe43e0a-efbe-4972-85f6-11b4ccf6688b","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00830",,"ok","sapling","Live",,,,0.5,,,,,,,,1.6,10,,,,,,,,,,,,"0000-0002-2602-3054","0000-0001-8058-0145",
"d1f72467-2200-4e7d-b4d0-190022779de0","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00895A",,"ok","multi-bole tree","Live",19.8,130,,4.7,,,,,,,,,,,,,,,,,,,,,"0000-0002-2602-3054","0000-0001-8058-0145",
"232297ba-8fe5-46c1-806d-d0cb608e5a14","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.05630",,"ok","sapling","Standing dead",,,,0.9,,,,,,,,2.4,10,,,,,,,,,,,"Unknown cause of death","0000-0002-2602-3054","0000-0001-8058-0145",
"79fd7138-a946-4dd5-bbb7-68d523600587","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00888",,"ok","single bole tree","Live",16.0,130,,5.3,,,,,,,,,,,,,,,,,,,,,"0000-0002-2602-3054","0000-0001-8058-0145",
"837fd30f-10ec-473c-a739-67e6e4379a3a","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00895",,"ok","multi-bole tree","Live",23.6,120,,4.7,,,,,,,,,,,,,,,,,,,,"Previously measured at this height","0000-0002-2602-3054","0000-0001-8058-0145",
"93347ad4-b8ef-4e2a-a958-c66436909b90","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00886",,"ok","small tree","Live, physically damaged",5.9,140,,3.4,,,,,,,,,,,,,,,,,,,,"Irregular at 130. Bark peeled back and pith exposed at base of tree unknown cause. Leaking sap","0000-0002-2602-3054","0000-0001-8058-0145",
"d91c7ebc-fdc2-4b99-92c5-7886f63498b8","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00928",,"ok","small tree","Live",9.5,130,,4.2,,,,,,,,,,,,,,,,,,,,,"0000-0002-2602-3054","0000-0001-8058-0145",
"01c46369-014d-4aec-b57c-a97e394d95ee","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00839",,"ok","small tree","Live",8.5,130,,4.4,,,,,,,,,,,,,,,,,,,,,"0000-0002-2602-3054","0000-0001-8058-0145",
"d8dadf53-30f0-42cd-857d-9e9089796ddd","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.05634",,"ok","sapling","Live, disease damaged",,,,1.1,,,,,,,,5.2,10,,,,,,,,,,,"Dead needles. White residue. Excessive dead branches","0000-0002-2602-3054","0000-0001-8058-0145",
"7dea9e59-d3f7-423b-9874-ac7222ba9d6e","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00925",,"ok","small tree","Standing dead",2.2,130,,1.0,,,,,,,,,,,,,,,,,,,,,"0000-0002-2602-3054","0000-0001-8058-0145",
"76b09f5f-6812-406e-b6c9-9b1152b6f0b5","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.05627",,"ok","sapling","Live",,,,1.1,,,,,,,,1.7,10,,,,,,,,,,,,"0000-0002-2602-3054","0000-0001-8058-0145",
"ce491c3f-43b9-400e-8027-4334f36cb9dc","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00914",,"ok","small tree","Live",8.5,110,,3.5,,,,,,,,,,,,,,,,,,,,"Previous height for dbh. No obvious reason why","0000-0002-2602-3054","0000-0001-8058-0145",
"fe3859c0-0cd6-435a-8cf4-28edbd86bdb1","NIWO_061.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_061",,"NEON.PLA.D13.NIWO.00623",,"ok","multi-bole tree","Live",27.6,143,,8.1,,,,,,,,,,,,,,,,,,,,"Previously measured at this height may have been taken from downhill last bout","0000-0002-9445-2184","0000-0003-4609-3858",
"7303afe2-de14-4083-80ce-cba75b57cedb","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00939",,"ok","single bole tree","Live",10.7,130,,3.4,,,,,,,,,,,,,,,,,,,,,"0000-0002-2602-3054","0000-0001-8058-0145",
"55ef3690-d251-49e2-b4c7-50aec167abc2","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00868",,"ok","single bole tree","Live",13.9,110,,4.4,,,,,,,,,,,,,,,,,,,,"Splits at 130","0000-0002-2602-3054","0000-0001-8058-0145",
"96b02a1a-ddc3-48f4-9625-3b2b6d748c11","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00833",,"ok","small tree","Live",9.0,140,,4.8,,,,,,,,,,,,,,,,,,,,"Previously measured at this height","0000-0002-2602-3054","0000-0001-8058-0145",
"5273c518-1aa3-4ff5-ada0-6e5830cd825d","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.02391",,"ok","small tree","Standing dead",2.6,170,,2.5,,,,,,,,,,,,,,,,,,,,"Unknown cause of death","0000-0002-2602-3054","0000-0001-8058-0145",
"77d130b7-4c6f-4b73-9e7e-f235672d08f5","NIWO_057.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_057",,"NEON.PLA.D13.NIWO.00382",,"ok","multi-bole tree","Live",29.3,146,,13.4,,,,,,,,,,,,,,,,,,,,"Previously measured at this height","0000-0002-9445-2184","0000-0003-4609-3858",
"5dd2a33c-8f51-4034-8359-6a930a7e3dbe","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00932",,"ok","small tree","Live",7.3,130,,3.5,,,,,,,,,,,,,,,,,,,,,"0000-0002-2602-3054","0000-0001-8058-0145",
"bea5f9e6-6c34-486c-85ae-f2805c42a1d2","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.02390",,"ok","small tree","Live, physically damaged",7.6,140,,0.3,,,,,,,,,,,,,,,,,,,,"Irregular at 130. Growing horizontal. Bole splitting near base cause unknown","0000-0002-2602-3054","0000-0001-8058-0145",
"6da38f5f-a2bf-4c94-a25a-333218bfa7b0","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00908",,"ok","sapling","Live",,,,0.6,,,,,,,,1.7,10,,,,,,,,,,,,"0000-0002-2602-3054","0000-0001-8058-0145",
"709bb741-d6bf-4b8f-a0f1-91192708817d","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00891",,"ok","single bole tree","Live, physically damaged",23.9,35,,3.1,,,,,,,,,,,,,,,,,,,,"Bole split and decaying above 35cm unknown cause","0000-0002-2602-3054","0000-0001-8058-0145",
"72a7ecf3-48dc-4ddf-8508-87552fcc08ef","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.02386",,"ok","small tree","Live, physically damaged",2.4,140,,1.1,,,,,,,,,,,,,,,,,,,,"Growing horizontally unknown cause of damage ; previously measured at this height","0000-0002-2602-3054","0000-0001-8058-0145",
"55d4de47-0214-4603-8671-851fdcb16684","NIWO_061.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_061",,"NEON.PLA.D13.NIWO.00594",,"ok","multi-bole tree","Live",17.5,130,,8.6,,,,,,,,,,,,,,,,,,,,,"0000-0002-9445-2184","0000-0003-4609-3858",
"232d3c61-6ad0-4118-8c7d-53d45fd7ff71","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00899",,"ok","small tree","Live, physically damaged",4.6,130,,0.9,,,,,,,,,,,,,,,,,,,,"Bole bent broken in middle but still attached unknown cause","0000-0002-2602-3054","0000-0001-8058-0145",
"e1395470-8555-4581-8bb4-17d39d076ce6","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00929",,"ok","small tree","Live",7.1,130,,3.8,,,,,,,,,,,,,,,,,,,,,"0000-0002-2602-3054","0000-0001-8058-0145",
"5427bb67-f370-4a1f-b9bd-b692b0ae9479","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.02385",,"ok","small tree","Live",5.1,130,,3.0,,,,,,,,,,,,,,,,,,,,,"0000-0002-2602-3054","0000-0001-8058-0145",
"10d6ab6e-41db-467a-8f98-9a59d32cf187","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00850",,"ok","sapling","Live",,,,0.3,,,,,,,,1.9,10,,,,,,,,,,,,"0000-0002-2602-3054","0000-0001-8058-0145",
"d2c64b1f-6adc-4a9c-85be-3bcc651ad513","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00884",,"ok","single bole tree","Standing dead",10.4,130,,1.4,,,,,,,,,,,,,,,,,,,,"unknown cause of death","0000-0002-2602-3054","0000-0001-8058-0145",
"abab72e7-927b-4a91-8033-e2ce515c84c5","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00856",,"ok","multi-bole tree","Live",22.5,130,,7.5,,,,,,,,,,,,,,,,,,,,,"0000-0002-2602-3054","0000-0001-8058-0145",
"b615ba77-1250-4560-80da-44cc79e93cd3","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.02391",,"ok","small tree","Live",3.7,170,,2.5,,,,,,,,,,,,,,,,,,,,"Pith intersection at 70 cm","0000-0002-2602-3054","0000-0001-8058-0145",
"2df7cc66-3c5c-4392-afe5-0fc126959dff","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00915",,"ok","small tree","Live",2.3,130,,2.0,,,,,,,,,,,,,,,,,,,,,"0000-0002-2602-3054","0000-0001-8058-0145",
"a8a5a5a2-dfd3-48dc-9d19-bcde031d40c4","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00875",,"ok",,"Downed",,,,,,,,,,,,,,,,,,,,,,,,,"0000-0002-2602-3054","0000-0001-8058-0145",
"f3032a22-b185-4a50-8ed5-5ac76bb9fe36","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00854",,"ok","small tree","Standing dead",5.5,130,,2.9,,,,,,,,,,,,,,,,,,,,"unknown cause of death","0000-0002-2602-3054","0000-0001-8058-0145",
"9026cf69-7d92-4b48-80e5-6a8572e74728","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00930",,"ok","small tree","Live, disease damaged",5.2,140,,1.4,,,,,,,,,,,,,,,,,,,,"Excess sap unknown cause. Irregularities in bole","0000-0002-2602-3054","0000-0001-8058-0145",
"2cf88bc5-cc75-4648-87a5-fb5c58b59653","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00861",,"ok","single bole tree","Live",14.1,130,,6.3,,,,,,,,,,,,,,,,,,,,,"0000-0002-2602-3054","0000-0001-8058-0145",
"287e98e1-1f9d-4e8b-914a-e5a2721992c1","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00907",,"ok","sapling","Live",,,,0.9,,,,,,,,2.1,10,,,,,,,,,,,,"0000-0002-2602-3054","0000-0001-8058-0145",
"1a819099-fe19-4c1f-a5cb-7e98fd44445e","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00912",,"ok","small tree","Live",4.8,130,,2.3,,,,,,,,,,,,,,,,,,,,,"0000-0002-2602-3054","0000-0001-8058-0145",
"f9475c10-7fc9-4e48-baae-aeaa7fda8092","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.05615",,"ok","small shrub","Live",,,,0.3,,,,1.4,1.1,,"oblate half-sphere",1.8,10,,,,,,,,,,,,"0000-0002-2602-3054","0000-0001-8058-0145",
"a535526a-1a49-477a-ae68-56168f9a1a8a","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00919",,"ok","small tree","Live",3.9,140,,2.2,,,,,,,,,,,,,,,,,,,,,"0000-0002-2602-3054","0000-0001-8058-0145",
"dfaadd9f-ecb8-4057-b65c-82fe1670f56d","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00848",,"ok","sapling","Live",,,,0.6,,,,,,,,1.9,10,,,,,,,,,,,,"0000-0002-2602-3054","0000-0001-8058-0145",
"106b5af0-d095-41e6-984e-51e864416921","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00913",,"ok","sapling","Live",,,,0.9,,,,,,,,4.1,10,,,,,,,,,,,,"0000-0002-2602-3054","0000-0001-8058-0145",
"d205b2f9-f8f2-4503-8d9c-2734a8cea424","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00859",,"ok","single bole tree","Live",12.6,140,,5.5,,,,,,,,,,,,,,,,,,,,"Previously measured at this height","0000-0002-2602-3054","0000-0001-8058-0145",
"5b6c5768-15e4-4ce4-902e-64fd414eebbe","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00920",,"ok","small tree","Live, physically damaged",4.7,130,,1.5,,,,,,,,,,,,,,,,,,,,"Missing large amounts of bark unknown cause","0000-0002-2602-3054","0000-0001-8058-0145",
"1786d2da-709d-4e99-b6fe-771c8b001536","NIWO_057.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_057",,"NEON.PLA.D13.NIWO.00382A",,"ok","multi-bole tree","Live",23.7,146,,13.4,,,,,,,,,,,,,,,,,,,,,"0000-0002-9445-2184","0000-0003-4609-3858",
"3a1477ff-5073-477c-a247-6a124bf9e95e","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00911",,"ok","small tree","Live",3.5,130,,2.4,,,,,,,,,,,,,,,,,,,,,"0000-0002-2602-3054","0000-0001-8058-0145",
"d0ce9cce-b288-43c1-9fc1-33c404537585","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00841",,"ok","small tree","Live",7.2,130,,3.7,,,,,,,,,,,,,,,,,,,,,"0000-0002-2602-3054","0000-0001-8058-0145",
"306f93ed-f92b-4400-b2b1-55021c55a6c3","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00849",,"ok","sapling","Live",,,,0.5,,,,,,,,1.8,10,,,,,,,,,,,,"0000-0002-2602-3054","0000-0001-8058-0145",
"d6b3056b-f5b8-42d6-92e6-1173568e8119","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00894",,"ok","sapling","Live",,,,0.6,,,,,,,,1.8,10,,,,,,,,,,,,"0000-0002-2602-3054","0000-0001-8058-0145",
"47e8165b-94ed-4d18-a45f-e42387a53e08","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00851",,"ok","sapling","Live",,,,0.5,,,,,,,,1.4,10,,,,,,,,,,,,"0000-0002-2602-3054","0000-0001-8058-0145",
"4ba3cd1d-e2d1-4569-8570-2f82d4b13622","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00923",,"replaced","small tree","Live",3.4,130,,2.2,,,,,,,,,,,,,,,,,,,,"Tag found on ground. Rewired around tree","0000-0002-2602-3054","0000-0001-8058-0145",
"518d25c8-0640-4ae1-bf30-ce460ef5fc42","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00901",,"ok","sapling","Live",,,,1.1,,,,,,,,2.4,10,,,,,,,,,,,,"0000-0002-2602-3054","0000-0001-8058-0145",
"4099348f-d97a-4af3-8adb-df7bbd8d2845","NIWO_061.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_061",,"NEON.PLA.D13.NIWO.00609",,"ok","single bole tree","Live",36.7,130,,9.1,,,,,,,,,,,,,,,,,,,,,"0000-0002-9445-2184","0000-0003-4609-3858",
"fd7e8e52-aaf7-424f-add3-ffba05d0964a","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.02387",,"ok","sapling","Live",,,,0.6,,,,,,,,2.3,10,,,,,,,,,,,,"0000-0002-2602-3054","0000-0001-8058-0145",
"3cd21817-07e7-418b-9381-1fd49affdde5","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.02392",,"ok","single bole tree","Live, physically damaged",10.5,130,,1.2,,,,,,,,,,,,,,,,,,,,"Base of tree is dead and decomposing top is live and healthy and horizontal. Probably not measured at same place as last bout--couldnt find crayon and difficult to determine where to measure as base","0000-0002-2602-3054","0000-0001-8058-0145",
"5e65ae30-128a-4f2c-8e6d-58e7b4619b15","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00873",,"ok","sapling","Live",,,,0.7,,,,,,,,2.1,10,,,,,,,,,,,,"0000-0002-2602-3054","0000-0001-8058-0145",
"f06b0a18-362d-4345-b42f-ce2a06872e66","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00887A",,"ok","multi-bole tree","Live",6.4,130,,5.4,,,,,,,,,,,,,,,,,,,,,"0000-0002-2602-3054","0000-0001-8058-0145",
"20ff2e2d-a134-406d-809f-0592628e2a66","NIWO_064.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_064",,"NEON.PLA.D13.NIWO.00678A",,"ok","multi-bole tree","Live",25.5,130,,11.4,,,,,,,,,,,,,,,,,,,,,"0000-0002-9445-2184","0000-0003-4609-3858",
"6e9ed8c6-ffa1-4a36-939f-0400c27abdb1","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.02386",,"ok","small tree","Standing dead",1.6,140,,1.1,,,,,,,,,,,,,,,,,,,,"measurement height selected to line up with main bole ; unknown cause of death","0000-0002-2602-3054","0000-0001-8058-0145",
"a321f0e4-5f76-4db3-bd24-c74345c6923d","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00870",,"ok","small tree","Live, physically damaged",4.1,130,,2.4,,,,,,,,,,,,,,,,,,,,"Base of bole damaged unknown cause","0000-0002-2602-3054","0000-0001-8058-0145",
"bed56d93-557c-42a0-84bd-9e2355b9af41","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.05627",,"ok","sapling","Live",,,,1.1,,,,,,,,2.3,10,,,,,,,,,,,,"0000-0002-2602-3054","0000-0001-8058-0145",
"6d2bfacb-4f50-48ac-acd2-5ee27f60017e","NIWO_064.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_064",,"NEON.PLA.D13.NIWO.00678B",,"ok","multi-bole tree","Live",23.9,120,,11.4,,,,,,,,,,,,,,,,,,,,,"0000-0002-9445-2184","0000-0003-4609-3858",
"62f4483a-cf7b-4f6f-93c3-a0034ce71e4e","NIWO_064.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_064",,"NEON.PLA.D13.NIWO.00691",,"ok","single bole tree","Live",24.3,130,,10.8,,,,,,,,,,,,,,,,,,,,"Measured around branch irregularities - dbh verified","0000-0002-9445-2184","0000-0003-4609-3858",
"e4bfb72c-32a0-4a24-9a44-daa68cd5eef8","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00900A",,"ok","multi-bole tree","Live",10.7,140,,4.2,,,,,,,,,,,,,,,,,,,,"Bole irregular at 130.","0000-0002-2602-3054","0000-0001-8058-0145",
"0b635b1d-d977-4ac7-b6f6-5a64c202dce1","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.05631",,"ok","sapling","Live",,,,0.8,,,,,,,,1.4,10,,,,,,,,,,,,"0000-0002-2602-3054","0000-0001-8058-0145",
"351b6be5-393f-4f30-a700-a31f1d3c81e2","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00890",,"ok","single bole tree","Live",18.6,130,,6.0,,,,,,,,,,,,,,,,,,,,,"0000-0002-2602-3054","0000-0001-8058-0145",
"431d6639-8317-49d1-ba79-6dcac6f551c2","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00840",,"ok","small tree","Live, disease damaged",5.1,140,,1.9,,,,,,,,,,,,,,,,,,,,"unknown cause of damage","0000-0002-2602-3054","0000-0001-8058-0145",
"75e786ce-b41c-4d9a-a482-7f7382f111b1","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00837",,"ok","small tree","Live",9.5,130,,5.8,,,,,,,,,,,,,,,,,,,,,"0000-0002-2602-3054","0000-0001-8058-0145",
"1342a904-936d-4b13-acd3-d06e2b1aee2b","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00845",,"ok","multi-bole tree","Live",10.5,130,,4.7,,,,,,,,,,,,,,,,,,,,,"0000-0002-2602-3054","0000-0001-8058-0145",
"7c055860-aedd-48ac-a23c-c684dc64384c","NIWO_046.basePlot.vst","2019-10-08","vst_NIWO_2019","D13","NIWO","NIWO_046",,"NEON.PLA.D13.NIWO.00845A",,"ok","multi-bole tree","Live",8.1,130,,4.7,,,,,,,,,,,,,,,,,,,,,"0000-0002-2602-3054","0000-0001-8058-0145",
