uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataQF
"9cb65bdf-f9d7-4830-a391-7eaed50ce161","DEJU_001.basePlot.vst","2019-09-05","vst_DEJU_2019","D19","DEJU","DEJU_001",,"NEON.PLA.D19.DEJU.01833",,"ok","small shrub","Live, physically damaged",,,,1.5,,,,1.3,1.1,,"inverted cone",1.4,10,0.60,0.40,,,,,,,,,"Herbivore damage","0000-0003-4951-9447","0000-0002-2833-9853",
"d3061cbe-d2d0-42d5-beed-2eb8c715c15b","DEJU_001.basePlot.vst","2019-09-05","vst_DEJU_2019","D19","DEJU","DEJU_001",,"NEON.PLA.D19.DEJU.01623",,"ok","small shrub","Live, physically damaged",,,,1.0,,,,0.8,0.5,,"cylinder",1.4,10,,,,,,,,,,,"Herbivore damage.","0000-0003-4951-9447","0000-0002-2833-9853",
"d1d6d152-f26d-4dcb-9ea7-af4d3512344c","DEJU_001.basePlot.vst","2019-09-05","vst_DEJU_2019","D19","DEJU","DEJU_001",,"NEON.PLA.D19.DEJU.01833",,"ok","small shrub","Live, physically damaged",,,,1.5,,,,1.3,1.1,,"inverted cone",1.4,10,0.60,0.40,,,,,,,,,"Herbivore damage","0000-0003-4951-9447","0000-0002-2833-9853",
"777ea892-0130-42bc-8f80-fe671adbf54e","DEJU_001.basePlot.vst","2019-09-05","vst_DEJU_2019","D19","DEJU","DEJU_001",,"NEON.PLA.D19.DEJU.01804",,"ok","small tree","Live",1.0,130,,2.7,,,,,,,,,,,,,,,,,,,,,"0000-0003-4951-9447","0000-0002-2833-9853",
"eb28de6d-0149-43a5-9581-8d1fa4def420","DEJU_001.basePlot.vst","2019-09-05","vst_DEJU_2019","D19","DEJU","DEJU_001",,"NEON.PLA.D19.DEJU.01608",,"ok","small tree","Live, physically damaged",1.0,130,,1.6,,,,0.9,0.8,,,,,,,,,,,,,,,"Old vst wire for tag was too tight. Tree had grown over it and all needles above wire are yellow green while needles below wire looked healthy","0000-0003-4951-9447","0000-0002-2833-9853",
"41d449be-36a0-4df0-8d9e-98ea972edb12","DEJU_001.basePlot.vst","2019-09-05","vst_DEJU_2019","D19","DEJU","DEJU_001",,"NEON.PLA.D19.DEJU.04408",,"ok","sapling","Live",,,,0.7,,,,,,,,1.3,10,,,,,,,,,,,,"0000-0003-4951-9447","0000-0002-2833-9853",
"5d6dc449-1490-4f7f-b84a-55c2bf1932cc","DEJU_001.basePlot.vst","2019-09-05","vst_DEJU_2019","D19","DEJU","DEJU_001",,"NEON.PLA.D19.DEJU.01619",,"ok","sapling","Live",,,,0.8,,,,,,,,1.7,10,,,,,,,,,,,,"0000-0003-4951-9447","0000-0002-2833-9853",
"82de622f-88b2-43d5-9ccf-559161507153","DEJU_001.basePlot.vst","2019-09-05","vst_DEJU_2019","D19","DEJU","DEJU_001",,"NEON.PLA.D19.DEJU.04426",,"ok","sapling","Standing dead",,,,1.0,,,,,,,,4.2,10,,,,,,,,,,,,"0000-0003-4951-9447","0000-0002-2833-9853",
"ae3f2d89-ad32-4bc6-a232-8980c6f989f0","DEJU_001.basePlot.vst","2019-09-05","vst_DEJU_2019","D19","DEJU","DEJU_001",,"NEON.PLA.D19.DEJU.01829",,"ok","small tree","Live",1.0,130,,1.7,,,,1.3,1.2,,,,,,,,,,,,,,,,"0000-0003-4951-9447","0000-0002-2833-9853",
"e99eeed4-c44a-4459-b9e9-640df7566816","DEJU_001.basePlot.vst","2019-09-05","vst_DEJU_2019","D19","DEJU","DEJU_001",,"NEON.PLA.D19.DEJU.01833",,"ok","small shrub","Live, physically damaged",,,,1.5,,,,1.3,1.1,,"inverted cone",1.6,10,0.60,0.40,,,,,,,,,"Herbivore damage","0000-0003-4951-9447","0000-0002-2833-9853",
